-DOCSTART- -X- -X- O
's O O O
what O O O
pelswick O O B-PERSON
was O O O
, O O O
he O O O
was O O O
just O O O
a O O O
normal O O O
kid O O O
. O O O

fox O O B-ORG
tv O O I-ORG
's O O I-ORG
`` O O B-WORK_OF_ART
malcolm O O I-WORK_OF_ART
in O O I-WORK_OF_ART
the O O I-WORK_OF_ART
middle O O I-WORK_OF_ART
'' O O I-WORK_OF_ART
also O O O
features O O O
a O O O
young O O O
boy O O O
who O O O
uses O O O
a O O O
wheelchair O O O
. O O O

these O O O
are O O O
good O O O
cookies O O O
. O O O

yeah O O O
. O O O

they O O O
're O O O
good O O O
. O O O

allison O O B-PERSON
says O O O
she O O O
hopes O O O
there O O O
will O O O
be O O O
other O O O
shows O O O
that O O O
feature O O O
kids O O O
like O O O
her O O O
. O O O

that O O O
way O O O
-- O O O

i O O O
'll O O O
just O O O
be O O O
another O O O
kid O O O
in O O O
a O O O
classroom O O O
. O O O

the O O O
two O O B-CARDINAL
best O O O
friends O O O
met O O O
in O O O
acting O O O
school O O O
. O O O

now O O O
they O O O
've O O O
got O O O
a O O O
chance O O O
to O O O
see O O O
what O O O
it O O O
's O O O
like O O O
to O O O
be O O O
a O O O
voice O O O
actor O O O
for O O O
cartoons O O O
. O O O

like O O O
anyone O O O
hearing O O O
their O O O
own O O O
voice O O O
for O O O
the O O O
first O O B-ORDINAL
time O O O
, O O O
well O O O
, O O O
they O O O
giggled O O O
a O O O
lot O O O
. O O O

this O O O
is O O O
so O O O
weird O O O
. O O O

and O O O
when O O O
they O O O
heard O O O
their O O O
cartoon O O O
voices O O O
-- O O O

how O O O
are O O O
your O O O
voices O O O
sounding O O O
in O O O
there O O O
? O O O

i O O O
'm O O O
so O O O
working O O O
here O O O
. O O O

my O O O
dream O O O
is O O O
to O O O
become O O O
a O O O
playwright O O O
, O O O
an O O O
actress O O O
. O O O

i O O O
would O O O
love O O O
to O O O
be O O O
a O O O
diva O O O
. O O O

and O O O
those O O O
dreams O O O
were O O O
a O O O
little O O O
closer O O O
to O O O
coming O O O
true O O O
this O O B-DATE
day O O I-DATE
, O O O
and O O O
with O O O
shows O O O
like O O O
`` O O O
pelswick O O B-WORK_OF_ART
, O O O
'' O O O
they O O O
say O O O
-- O O O
well O O O
, O O O
when O O O
they O O O
get O O O
a O O O
little O O O
older O O O
, O O O
maybe O O O
people O O O
wo O O O
n't O O O
even O O O
look O O O
down O O O
first O O B-ORDINAL
. O O O

i O O O
'm O O O
not O O O
down O O O
here O O O
. O O O

i O O O
'm O O O
up O O O
here O O O
. O O O

gloria O O B-PERSON
hillard O O I-PERSON
, O O O
`` O O O
cnn O O B-WORK_OF_ART
entertainment O O I-WORK_OF_ART
news O O I-WORK_OF_ART
, O O O
'' O O O
los O O B-GPE
angeles O O I-GPE
. O O O

an O O O
unexpected O O O
surge O O O
in O O O
the O O O
unemployment O O O
lines O O O
. O O O

i O O O
'm O O O
myron O O B-PERSON
kandel O O I-PERSON
at O O O
the O O O
cnnfn O O B-ORG
newsdesk O O O
in O O O
new O O B-GPE
york O O I-GPE
. O O O

new O O O
claims O O O
for O O O
jobless O O O
benefits O O O
are O O O
moving O O O
upward O O O
. O O O

first O O B-ORDINAL
time O O O
claims O O O
jumped O O O
by O O O
7,000 O O B-CARDINAL
last O O B-DATE
week O O I-DATE
, O O O
surprising O O O
analysts O O O
, O O O
and O O O
the O O O
four O O B-DATE
- O O I-DATE
week O O I-DATE
average O O O
hit O O O
its O O O
highest O O O
level O O O
since O O O
january O O B-DATE
of O O I-DATE
last O O I-DATE
year O O I-DATE
. O O O

the O O O
report O O O
shows O O O
the O O O
nation O O O
's O O O
tight O O O
job O O O
market O O O
is O O O
loosening O O O
up O O O
a O O O
bit O O O
, O O O
but O O O
still O O O
unemployment O O O
is O O O
near O O O
a O O O
30 O O B-DATE
- O O I-DATE
year O O I-DATE
low O O O
. O O O

a O O O
russian O O B-ORG
navy O O I-ORG
spokesman O O O
says O O O
bad O O O
weather O O O
could O O O
complicate O O O
the O O O
work O O O
to O O O
recover O O O
bodies O O O
from O O O
the O O O
sunken O O O
nuclear O O O
submarine O O O
`` O O O
kursk O O B-PRODUCT
. O O O
'' O O O

russian O O B-NORP
and O O O
norwegian O O B-NORP
divers O O O
successfully O O O
removed O O O
a O O O
rubber O O O
coating O O O
between O O O
the O O O
inner O O O
and O O O
outer O O O
hulls O O O
of O O O
sub O O O
yesterday O O B-DATE
. O O O

thick O O O
fog O O O
, O O O
rain O O O
and O O O
high O O O
winds O O O
are O O O
limiting O O O
visibility O O O
at O O O
the O O O
site O O O
. O O O

all O O O
118 O O B-CARDINAL
people O O O
on O O O
board O O O
the O O O
`` O O O
kursk O O B-PRODUCT
'' O O O
died O O O
when O O O
the O O O
submarine O O O
exploded O O O
and O O O
sank O O O
to O O O
the O O O
bottom O O O
of O O O
the O O B-LOC
barents O O I-LOC
sea O O I-LOC
. O O O

a O O O
special O O O
heavy O O O
- O O O
lift O O O
ship O O O
is O O O
due O O O
to O O O
arrive O O O
in O O O
yemen O O B-GPE
tomorrow O O B-DATE
. O O O

it O O O
will O O O
carry O O O
the O O O
damaged O O O
`` O O O
uss O O B-PRODUCT
cole O O I-PRODUCT
'' O O O
back O O O
to O O O
the O O B-GPE
united O O I-GPE
states O O I-GPE
. O O O

the O O O
october O O B-DATE
attack O O O
on O O O
the O O O
`` O O O
cole O O B-PRODUCT
'' O O O
killed O O O
17 O O B-CARDINAL
sailors O O O
. O O O

a O O O
toward O O O
u.s. O O B-ORG
army O O I-ORG
general O O O
and O O O
u.s. O O B-ORG
navy O O I-ORG
admiral O O O
have O O O
arrived O O O
in O O O
aden O O B-GPE
. O O O

they O O O
'll O O O
assist O O O
in O O O
the O O O
investigation O O O
of O O O
the O O O
bombing O O O
. O O O

they O O O
will O O O
also O O O
review O O O
military O O O
procedures O O O
and O O O
intelligence O O O
operations O O O
in O O O
yemen O O B-GPE
. O O O

the O O O
hottest O O O
gift O O O
this O O B-DATE
christmas O O I-DATE
could O O O
be O O O
sony O O B-ORG
's O O O
new O O O
playstation O O B-PRODUCT
2 O O I-PRODUCT
, O O O
but O O O
good O O O
luck O O O
finding O O O
one O O B-CARDINAL
. O O O

as O O O
greg O O B-PERSON
lefevre O O I-PERSON
reports O O O
, O O O
many O O O
stores O O O
have O O O
sold O O O
out O O O
of O O O
the O O O
game O O O
even O O O
before O O O
its O O O
release O O O
. O O O

coming O O O
to O O O
a O O O
retailer O O O
near O O O
you O O O
, O O O
playstation O O B-PRODUCT
pandemonium O O O
. O O O

sony O O B-ORG
's O O O
long O O O
- O O O
awaited O O O
release O O O
of O O O
its O O O
latest O O O
video O O O
game O O O
console O O O
is O O O
guaranteed O O O
to O O O
pump O O O
up O O O
the O O O
volume O O O
on O O O
video O O O
game O O O
sales O O O
, O O O
already O O O
a O O O
$ O O B-MONEY
7 O O I-MONEY
billion O O I-MONEY
business O O O
. O O O

kids O O O
are O O O
spending O O O
$ O O O
50 O O B-MONEY
to O O O
$ O O O
70 O O B-MONEY
, O O O
you O O O
know O O O
, O O O
a O O O
pop O O O
on O O O
these O O O
games O O O
. O O O

there O O O
's O O O
money O O O
here O O O
! O O O

the O O O
price O O O
? O O O

$ O O O
300 O O B-MONEY
. O O O

a O O O
lot O O O
by O O O
current O O O
standards O O O
. O O O

it O O O
's O O O
great O O O
. O O O

the O O O
fact O O O
that O O O
it O O O
can O O O
also O O O
be O O O
a O O O
dvd O O O
player O O O
. O O O

you O O O
see O O O
a O O O
very O O O
wide O O O
environment O O O
with O O O
a O O O
lot O O O
of O O O
detail O O O
in O O O
the O O O
background O O O
. O O O

the O O O
dazzling O O O
speed O O O
and O O O
bright O O O
graphics O O O
are O O O
dampened O O O
by O O O
a O O O
tight O O O
supply O O O
of O O O
units O O O
. O O O

sony O O B-ORG
promised O O O
to O O O
debut O O O
with O O O
a O O B-CARDINAL
million O O I-CARDINAL
of O O O
the O O O
consoles O O O
, O O O
then O O O
cut O O O
that O O O
in O O O
half O O O
. O O O

opening O O B-DATE
day O O I-DATE
is O O O
thursday O O B-DATE
at O O O
midnight O O B-TIME
. O O O

many O O O
stores O O O
took O O O
orders O O O
and O O O
sold O O O
out O O O
in O O O
advance O O O
. O O O

all O O O
of O O O
our O O O
customers O O O
who O O O
participated O O O
in O O O
our O O O
presale O O O
list O O O
will O O O
get O O O
it O O O
. O O O

and O O O
the O O O
others O O O
? O O O

there O O O
's O O O
going O O O
to O O O
be O O O
people O O O
all O O O
over O O O
the O O O
place O O O
trying O O O
to O O O
beat O O O
you O O O
out O O O
because O O O
most O O O
gamers O O O
, O O O
you O O O
know O O O
, O O O
they O O O
're O O O
gamers O O O
! O O O
they O O O
're O O O
strategizing O O O
, O O O
figuring O O O
it O O O
out O O O
. O O O

sony O O B-ORG
plans O O O
100,000 O O B-CARDINAL
more O O O
each O O O
week O O B-DATE
, O O O
a O O O
fraction O O O
of O O O
the O O O
current O O O
demand O O O
. O O O

with O O O
that O O O
magic O O O
combination O O O
of O O O
high O O O
demand O O O
and O O O
short O O O
supply O O O
, O O O
playstation O O B-PRODUCT
2 O O I-PRODUCT
is O O O
assured O O O
to O O O
be O O O
this O O O
year O O O
's O O O
must O O O
have O O O
, O O O
ca O O O
n't O O O
get O O O
christmas O O B-DATE
gift O O O
. O O O

i O O O
know O O O
my O O O
sons O O O
are O O O
hyped O O O
up O O O
with O O O
this O O O
, O O O
but O O O
they O O O
are O O O
with O O O
every O O O
game O O O
release O O O
. O O O

this O O O
is O O O
the O O O
latest O O O
chapter O O O
in O O O
the O O O
industry O O O
's O O O
game O O O
of O O O
leapfrog O O O
. O O O

last O O B-DATE
year O O I-DATE
, O O O
sega O O B-ORG
's O O O
dreamcast O O B-PRODUCT
blew O O O
minds O O O
and O O O
the O O O
competition O O O
, O O O
and O O O
next O O B-DATE
year O O I-DATE
, O O O
microsoft O O B-ORG
promises O O O
its O O O
x-box O O B-PRODUCT
game O O O
console O O O
and O O O
nintendo O O B-ORG
will O O O
release O O O
its O O O
next O O O
- O O O
generation O O O
machine O O O
, O O O
the O O O
gamecube O O B-PRODUCT
. O O O

computer O O O
gaming O O O
is O O O
mainstream O O O
. O O O

age O O O
groups O O O
span O O O
the O O O
generations O O O
, O O O
and O O O
it O O O
's O O O
absolutely O O O
no O O O
longer O O O
guys O O O
only O O O
. O O O

greg O O B-PERSON
lefevre O O I-PERSON
, O O O
cnn O O B-ORG
, O O O
san O O B-GPE
francisco O O I-GPE
. O O O

the O O B-ORG
dixie O O I-ORG
chicks O O I-ORG
are O O O
the O O O
big O O O
winners O O O
at O O O
the O O B-EVENT
country O O I-EVENT
music O O I-EVENT
awards O O I-EVENT
in O O O
nashville O O B-GPE
. O O O

the O O O
group O O O
won O O O
four O O O
awards O O O
-- O O O
entertainer O O B-WORK_OF_ART
of O O I-WORK_OF_ART
the O O I-WORK_OF_ART
year O O I-WORK_OF_ART
, O O O
best O O B-WORK_OF_ART
vocal O O I-WORK_OF_ART
group O O I-WORK_OF_ART
, O O O
best O O B-WORK_OF_ART
album O O I-WORK_OF_ART
for O O O
`` O O O
fly O O B-WORK_OF_ART
, O O O
'' O O O
and O O O
music O O B-WORK_OF_ART
video O O I-WORK_OF_ART
of O O I-WORK_OF_ART
the O O I-WORK_OF_ART
year O O I-WORK_OF_ART
for O O O
`` O O O
goodbye O O B-WORK_OF_ART
, O O I-WORK_OF_ART
earl O O I-WORK_OF_ART
. O O O
'' O O O

faith O O B-PERSON
hill O O I-PERSON
received O O O
the O O O
female O O B-WORK_OF_ART
vocalist O O I-WORK_OF_ART
award O O O
. O O O

husband O O O
tim O O B-PERSON
m O O I-PERSON
graw O O I-PERSON
got O O O
the O O O
male O O B-WORK_OF_ART
vocalist O O I-WORK_OF_ART
honor O O O
. O O O

they O O O
are O O O
the O O O
first O O O
married O O O
couple O O O
to O O O
win O O O
both O O O
honors O O O
in O O O
the O O B-DATE
same O O I-DATE
year O O I-DATE
. O O O

`` O O O
i O O B-WORK_OF_ART
hope O O I-WORK_OF_ART
you O O I-WORK_OF_ART
dance O O I-WORK_OF_ART
, O O O
'' O O O
by O O O
lee O O B-PERSON
ann O O I-PERSON
womack O O I-PERSON
, O O O
was O O O
awarded O O O
single O O B-WORK_OF_ART
of O O I-WORK_OF_ART
the O O I-WORK_OF_ART
year O O I-WORK_OF_ART
and O O O
song O O B-WORK_OF_ART
of O O I-WORK_OF_ART
the O O I-WORK_OF_ART
year O O I-WORK_OF_ART
. O O O

the O O O
summit O O O
is O O O
coinciding O O O
with O O O
more O O O
unrest O O O
in O O O
several O O O
areas O O O
of O O O
the O O O
west O O B-GPE
bank O O I-GPE
and O O O
gaza O O B-GPE
strip O O I-GPE
. O O O

hundreds O O B-CARDINAL
of O O O
stone O O O
- O O O
throwing O O O
palestinians O O B-NORP
stormed O O O
the O O O
israeli O O B-NORP
- O O O
controlled O O O
section O O O
of O O O
hebron O O B-GPE
, O O O
breaking O O O
a O O O
curfew O O O
imposed O O O
since O O O
the O O O
outbreak O O O
of O O O
the O O O
unrest O O O
last O O B-DATE
month O O I-DATE
. O O O

witnesses O O O
said O O O
israeli O O B-NORP
soldiers O O O
fired O O O
live O O O
ammunition O O O
and O O O
rubber O O O
- O O O
coated O O O
metal O O O
bullets O O O
, O O O
wounding O O O
at O O B-CARDINAL
least O O I-CARDINAL
seven O O I-CARDINAL
people O O O
. O O O

thousands O O B-CARDINAL
of O O O
palestinian O O B-NORP
demonstrators O O O
marched O O O
in O O O
the O O O
area O O O
to O O O
protest O O O
against O O O
a O O O
renewal O O O
of O O O
contacts O O O
with O O O
israel O O B-GPE
. O O O

hello O O O
from O O O
atlanta O O B-GPE
. O O O

our O O O
top O O O
story O O O
this O O B-TIME
half O O I-TIME
hour O O I-TIME
, O O O
the O O O
man O O O
responsible O O O
for O O O
u.s. O O B-GPE
forces O O O
in O O O
the O O B-LOC
persian O O I-LOC
gulf O O I-LOC
says O O O
there O O O
was O O O
no O O O
specific O O O
threat O O O
of O O O
an O O O
imminent O O O
attack O O O
in O O O
the O O O
yemeni O O B-NORP
port O O O
of O O O
aden O O B-GPE
before O O O
a O O O
bomb O O O
ripped O O O
into O O O
the O O B-PRODUCT
`` O O I-PRODUCT
uss O O I-PRODUCT
cole O O I-PRODUCT
'' O O I-PRODUCT
there O O O
this O O B-DATE
month O O I-DATE
. O O O

army O O B-ORG
general O O O
tommy O O B-PERSON
franks O O I-PERSON
, O O O
head O O O
of O O O
the O O B-ORG
u.s. O O I-ORG
central O O I-ORG
command O O I-ORG
, O O O
today O O B-DATE
testified O O O
before O O O
the O O B-ORG
senate O O I-ORG
armed O O I-ORG
services O O I-ORG
committee O O I-ORG
to O O O
answer O O O
questions O O O
about O O O
the O O O
attack O O O
. O O O

he O O O
told O O O
lawmakers O O O
it O O O
would O O O
not O O O
trigger O O O
a O O O
u.s. O O B-GPE
retreat O O O
from O O O
the O O B-LOC
persian O O I-LOC
gulf O O I-LOC
, O O O
even O O O
though O O O
troops O O O
remain O O O
at O O O
risk O O O
to O O O
terrorism O O O
. O O O

17 O O B-CARDINAL
sailors O O O
were O O O
killed O O O
and O O O
dozens O O B-CARDINAL
were O O O
injured O O O
when O O O
the O O O
explosion O O O
blew O O O
a O O O
huge O O O
hole O O O
into O O O
the O O O
hull O O O
of O O O
the O O O
navy O O B-ORG
destroyer O O O
as O O O
it O O O
was O O O
refueling O O O
in O O O
aden O O B-GPE
. O O O

franks O O B-PERSON
said O O O
